1.000000 0.540302 -0.841457
1.009901 0.531945 -0.846765
1.019802 0.523535 -0.851990
1.029703 0.515073 -0.857132
1.039604 0.506562 -0.862190
1.049505 0.498000 -0.867163
1.059406 0.489390 -0.872051
1.069307 0.480732 -0.876853
1.079208 0.472027 -0.881570
1.089109 0.463275 -0.886200
1.099010 0.454478 -0.890743
1.108911 0.445637 -0.895199
1.118812 0.436752 -0.899567
1.128713 0.427824 -0.903848
1.138614 0.418854 -0.908039
1.148515 0.409843 -0.912141
1.158416 0.400791 -0.916154
1.168317 0.391701 -0.920078
1.178218 0.382572 -0.923911
1.188119 0.373406 -0.927653
1.198020 0.364203 -0.931305
1.207921 0.354964 -0.934865
1.217822 0.345690 -0.938333
1.227723 0.336383 -0.941710
1.237624 0.327043 -0.944994
1.247525 0.317670 -0.948186
1.257426 0.308267 -0.951284
1.267327 0.298833 -0.954290
1.277228 0.289370 -0.957202
1.287129 0.279879 -0.960020
1.297030 0.270360 -0.962744
1.306931 0.260814 -0.965373
1.316832 0.251243 -0.967908
1.326733 0.241648 -0.970348
1.336634 0.232029 -0.972693
1.346535 0.222387 -0.974943
1.356436 0.212723 -0.977097
1.366337 0.203038 -0.979155
1.376238 0.193334 -0.981117
1.386139 0.183610 -0.982983
1.396040 0.173869 -0.984753
1.405941 0.164110 -0.986426
1.415842 0.154335 -0.988002
1.425743 0.144546 -0.989482
1.435644 0.134742 -0.990865
1.445545 0.124925 -0.992150
1.455446 0.115095 -0.993338
1.465347 0.105254 -0.994429
1.475248 0.095403 -0.995422
1.485149 0.085543 -0.996318
1.495050 0.075674 -0.997116
1.504950 0.065798 -0.997817
1.514851 0.055916 -0.998419
1.524752 0.046028 -0.998924
1.534653 0.036135 -0.999331
1.544554 0.026239 -0.999639
1.554455 0.016340 -0.999850
1.564356 0.006440 -0.999963
1.574257 -0.003461 -0.999978
1.584158 -0.013362 -0.999894
1.594059 -0.023261 -0.999713
1.603960 -0.033158 -0.999434
1.613861 -0.043052 -0.999057
1.623762 -0.052941 -0.998581
1.633663 -0.062826 -0.998008
1.643564 -0.072704 -0.997337
1.653465 -0.082575 -0.996569
1.663366 -0.092438 -0.995702
1.673267 -0.102292 -0.994738
1.683168 -0.112136 -0.993677
1.693069 -0.121969 -0.992518
1.702970 -0.131789 -0.991262
1.712871 -0.141597 -0.989908
1.722772 -0.151392 -0.988458
1.732673 -0.161171 -0.986910
1.742574 -0.170934 -0.985266
1.752475 -0.180681 -0.983526
1.762376 -0.190410 -0.981689
1.772277 -0.200120 -0.979755
1.782178 -0.209811 -0.977726
1.792079 -0.219481 -0.975601
1.801980 -0.229130 -0.973380
1.811881 -0.238756 -0.971064
1.821782 -0.248359 -0.968652
1.831683 -0.257937 -0.966146
1.841584 -0.267491 -0.963545
1.851485 -0.277018 -0.960849
1.861386 -0.286517 -0.958059
1.871287 -0.295989 -0.955176
1.881188 -0.305432 -0.952198
1.891089 -0.314844 -0.949128
1.900990 -0.324226 -0.945964
1.910891 -0.333576 -0.942708
1.920792 -0.342894 -0.939359
1.930693 -0.352178 -0.935918
1.940594 -0.361427 -0.932385
1.950495 -0.370641 -0.928761
1.960396 -0.379818 -0.925046
1.970297 -0.388958 -0.921240
1.980198 -0.398061 -0.917344
1.990099 -0.407124 -0.913358
2.000000 -0.416147 -0.909283
2.009901 -0.425129 -0.905118
2.019802 -0.434070 -0.900864
2.029703 -0.442968 -0.896523
2.039604 -0.451823 -0.892093
2.049505 -0.460633 -0.887576
2.059406 -0.469399 -0.882972
2.069307 -0.478118 -0.878281
2.079208 -0.486790 -0.873505
2.089109 -0.495415 -0.868642
2.099010 -0.503991 -0.863695
2.108911 -0.512518 -0.858662
2.118812 -0.520994 -0.853546
2.128713 -0.529420 -0.848346
2.138614 -0.537793 -0.843063
2.148515 -0.546114 -0.837697
2.158416 -0.554381 -0.832249
2.168317 -0.562594 -0.826720
2.178218 -0.570752 -0.821109
2.188119 -0.578854 -0.815418
2.198020 -0.586899 -0.809647
2.207921 -0.594887 -0.803797
2.217822 -0.602816 -0.797867
2.227723 -0.610686 -0.791860
2.237624 -0.618496 -0.785775
2.247525 -0.626246 -0.779613
2.257426 -0.633934 -0.773374
2.267327 -0.641560 -0.767060
2.277228 -0.649123 -0.760671
2.287129 -0.656623 -0.754207
2.297030 -0.664058 -0.747669
2.306931 -0.671428 -0.741057
2.316832 -0.678733 -0.734374
2.326733 -0.685970 -0.727618
2.336634 -0.693141 -0.720790
2.346535 -0.700243 -0.713893
2.356436 -0.707277 -0.706925
2.366337 -0.714242 -0.699888
2.376238 -0.721136 -0.692782
2.386139 -0.727960 -0.685608
2.396040 -0.734713 -0.678367
2.405941 -0.741393 -0.671060
2.415842 -0.748001 -0.663687
2.425743 -0.754536 -0.656248
2.435644 -0.760996 -0.648746
2.445545 -0.767382 -0.641180
2.455446 -0.773693 -0.633551
2.465347 -0.779928 -0.625859
2.475248 -0.786086 -0.618107
2.485149 -0.792167 -0.610294
2.495050 -0.798171 -0.602421
2.504950 -0.804097 -0.594489
2.514851 -0.809943 -0.586499
2.524752 -0.815710 -0.578451
2.534653 -0.821398 -0.570347
2.544554 -0.827004 -0.562186
2.554455 -0.832530 -0.553971
2.564356 -0.837974 -0.545701
2.574257 -0.843336 -0.537378
2.584158 -0.848615 -0.529002
2.594059 -0.853811 -0.520574
2.603960 -0.858924 -0.512095
2.613861 -0.863952 -0.503566
2.623762 -0.868895 -0.494988
2.633663 -0.873754 -0.486361
2.643564 -0.878526 -0.477686
2.653465 -0.883213 -0.468965
2.663366 -0.887813 -0.460198
2.673267 -0.892325 -0.451385
2.683168 -0.896751 -0.442528
2.693069 -0.901088 -0.433628
2.702970 -0.905338 -0.424686
2.712871 -0.909498 -0.415701
2.722772 -0.913569 -0.406676
2.732673 -0.917551 -0.397612
2.742574 -0.921443 -0.388508
2.752475 -0.925244 -0.379366
2.762376 -0.928955 -0.370187
2.772277 -0.932575 -0.360971
2.782178 -0.936103 -0.351720
2.792079 -0.939539 -0.342435
2.801980 -0.942884 -0.333116
2.811881 -0.946136 -0.323765
2.821782 -0.949295 -0.314382
2.831683 -0.952361 -0.304967
2.841584 -0.955334 -0.295523
2.851485 -0.958213 -0.286051
2.861386 -0.960998 -0.276550
2.871287 -0.963689 -0.267022
2.881188 -0.966286 -0.257467
2.891089 -0.968788 -0.247888
2.900990 -0.971195 -0.238284
2.910891 -0.973506 -0.228657
2.920792 -0.975722 -0.219007
2.930693 -0.977843 -0.209336
2.940594 -0.979868 -0.199645
2.950495 -0.981796 -0.189934
2.960396 -0.983629 -0.180204
2.970297 -0.985365 -0.170456
2.980198 -0.987004 -0.160692
2.990099 -0.988547 -0.150912
3.000000 -0.989992 -0.141118
3.009901 -0.991341 -0.131309
3.019802 -0.992593 -0.121488
3.029703 -0.993747 -0.111655
3.039604 -0.994804 -0.101810
3.049505 -0.995763 -0.091956
3.059406 -0.996625 -0.082093
3.069307 -0.997389 -0.072222
3.079208 -0.998055 -0.062343
3.089109 -0.998623 -0.052459
3.099010 -0.999093 -0.042569
3.108911 -0.999466 -0.032675
3.118812 -0.999741 -0.022778
3.128713 -0.999917 -0.012879
3.138614 -0.999996 -0.002979
3.148515 -0.999976 0.006922
3.158416 -0.999858 0.016822
3.168317 -0.999643 0.026721
3.178218 -0.999329 0.036616
3.188119 -0.998918 0.046509
3.198020 -0.998408 0.056396
3.207921 -0.997801 0.066278
3.217822 -0.997096 0.076154
3.227723 -0.996293 0.086022
3.237624 -0.995393 0.095882
3.247525 -0.994394 0.105732
3.257426 -0.993299 0.115572
3.267327 -0.992106 0.125401
3.277228 -0.990816 0.135217
3.287129 -0.989428 0.145020
3.297030 -0.987944 0.154809
3.306931 -0.986363 0.164583
3.316832 -0.984685 0.174341
3.326733 -0.982910 0.184081
3.336634 -0.981040 0.193804
3.346535 -0.979073 0.203507
3.356436 -0.977010 0.213191
3.366337 -0.974851 0.222853
3.376238 -0.972597 0.232494
3.386139 -0.970247 0.242112
3.396040 -0.967803 0.251706
3.405941 -0.965263 0.261276
3.415842 -0.962629 0.270820
3.425743 -0.959900 0.280337
3.435644 -0.957078 0.289827
3.445545 -0.954161 0.299288
3.455446 -0.951151 0.308721
3.465347 -0.948048 0.318122
3.475248 -0.944852 0.327493
3.485149 -0.941563 0.336832
3.495050 -0.938182 0.346137
3.504950 -0.934709 0.355409
3.514851 -0.931144 0.364646
3.524752 -0.927488 0.373847
3.534653 -0.923741 0.383011
3.544554 -0.919904 0.392138
3.554455 -0.915976 0.401227
3.564356 -0.911958 0.410276
3.574257 -0.907852 0.419285
3.584158 -0.903656 0.428252
3.594059 -0.899371 0.437178
3.603960 -0.894999 0.446061
3.613861 -0.890539 0.454900
3.623762 -0.885991 0.463695
3.633663 -0.881356 0.472444
3.643564 -0.876636 0.481147
3.653465 -0.871829 0.489803
3.663366 -0.866937 0.498410
3.673267 -0.861959 0.506969
3.683168 -0.856898 0.515478
3.693069 -0.851752 0.523937
3.702970 -0.846523 0.532344
3.712871 -0.841210 0.540699
3.722772 -0.835816 0.549001
3.732673 -0.830339 0.557250
3.742574 -0.824781 0.565443
3.752475 -0.819142 0.573581
3.762376 -0.813423 0.581663
3.772277 -0.807624 0.589688
3.782178 -0.801746 0.597655
3.792079 -0.795789 0.605564
3.801980 -0.789755 0.613413
3.811881 -0.783642 0.621202
3.821782 -0.777454 0.628930
3.831683 -0.771188 0.636597
3.841584 -0.764848 0.644201
3.851485 -0.758432 0.651742
3.861386 -0.751942 0.659219
