1.000000 0.540302 -0.708073
2.000000 -0.416147 -0.765147
3.000000 -0.989992 -0.118748
4.000000 -0.653644 0.636827
5.000000 0.283662 0.806907
6.000000 0.960170 0.235120
7.000000 0.753902 -0.552835
8.000000 -0.145500 -0.832516
9.000000 -0.911130 -0.346786
10.000000 -0.839072 0.457778
11.000000 0.004426 0.841463
12.000000 0.843854 0.451511
13.000000 0.907447 -0.353558
14.000000 0.136737 -0.833567
15.000000 -0.759688 -0.547198
16.000000 -0.957659 0.242262
17.000000 -0.275163 0.808988
18.000000 0.660317 0.631934
19.000000 0.988705 -0.126117
20.000000 0.408082 -0.768217
21.000000 -0.547729 -0.704021
22.000000 -0.999961 0.007448
23.000000 -0.532833 0.712070
24.000000 0.424179 0.762018
25.000000 0.991203 0.111370
26.000000 0.646919 -0.641671
27.000000 -0.292139 -0.804763
28.000000 -0.962606 -0.227959
29.000000 -0.748058 0.558429
30.000000 0.154251 0.831400
31.000000 0.914742 0.339986
32.000000 0.834223 -0.464010
33.000000 -0.013277 -0.841397
34.000000 -0.848570 -0.445208
35.000000 -0.903692 0.360303
36.000000 -0.127964 0.834553
37.000000 0.765414 0.541519
38.000000 0.955074 -0.249386
39.000000 0.266643 -0.811006
40.000000 -0.666938 -0.626991
41.000000 -0.987339 0.133476
42.000000 -0.399985 0.771226
43.000000 0.555113 0.699914
44.000000 0.999843 -0.014896
45.000000 0.525322 -0.716011
46.000000 -0.432178 -0.758829
47.000000 -0.992335 -0.103983
48.000000 -0.640144 0.646464
49.000000 0.300593 0.802555
50.000000 0.964966 0.220781
51.000000 0.742154 -0.563978
52.000000 -0.162991 -0.830218
53.000000 -0.918283 -0.333160
54.000000 -0.829310 0.470205
55.000000 0.022127 0.841265
56.000000 0.853220 0.438870
57.000000 0.899867 -0.367020
58.000000 0.119180 -0.835474
59.000000 -0.771080 -0.535797
60.000000 -0.952413 0.256489
61.000000 -0.258102 0.812960
62.000000 0.673507 0.621999
63.000000 0.985897 -0.140825
64.000000 0.391857 -0.774175
65.000000 -0.562454 -0.695752
66.000000 -0.999647 0.022342
67.000000 -0.517770 0.719895
68.000000 0.440143 0.755580
69.000000 0.993390 0.096588
70.000000 0.633319 -0.651207
71.000000 -0.309023 -0.800285
72.000000 -0.967251 -0.213585
73.000000 -0.736193 0.569484
74.000000 0.171717 0.828972
75.000000 0.921751 0.326307
76.000000 0.824331 -0.476363
77.000000 -0.030975 -0.841067
78.000000 -0.857803 -0.432498
79.000000 -0.895971 0.373708
80.000000 -0.110387 0.836328
81.000000 0.776686 0.530032
82.000000 0.949678 -0.263573
83.000000 0.249540 -0.814851
84.000000 -0.680023 -0.616958
85.000000 -0.984377 0.148163
86.000000 -0.383698 0.777063
87.000000 0.569750 0.691536
88.000000 0.999373 -0.029787
89.000000 0.510177 -0.723723
90.000000 -0.448074 -0.752272
91.000000 -0.994367 -0.089185
92.000000 -0.626444 0.655898
93.000000 0.317429 0.797952
94.000000 0.969459 0.206372
95.000000 0.730174 -0.574945
96.000000 -0.180430 -0.827661
97.000000 -0.925148 -0.319429
98.000000 -0.819288 0.482484
99.000000 0.039821 0.840804
100.000000 0.862319 0.426092
